s.no,Transaction ID,Date/Time of Sale,Product Name,Sales Amount,Quantity Sold,Payment Method
1551,101550,2024-02-22,Milk,25,1,Cash
1552,101551,2024-02-22,Rice,120,2,Cash
1553,101552,2024-02-22,Oil,150,1,UPI
1554,101553,2024-02-22,Tea,150,3,Cash
1555,101554,2024-02-22,Coffee,70,1,Cash
1556,101555,2024-02-22,Shampoo,120,3,UPI
1557,101556,2024-02-22,Wheat,180,2,UPI
1558,101557,2024-02-22,Shampoo,40,1,UPI
1559,101558,2024-02-22,Biscuits,30,1,UPI
1560,101559,2024-02-22,Tea,50,1,Cash
1561,101560,2024-02-22,Shampoo,40,1,UPI
1562,101561,2024-02-22,Sugar,80,2,Cash
1563,101562,2024-02-22,Coffee,210,3,UPI
1564,101563,2024-02-22,Wheat,180,2,UPI
1565,101564,2024-02-22,Oil,150,1,Cash
1566,101565,2024-02-22,Dal,240,3,Cash
1567,101566,2024-02-22,Milk,75,3,Cash
1568,101567,2024-02-22,Coffee,70,1,UPI
1569,101568,2024-02-22,Dal,160,2,Cash
1570,101569,2024-02-22,Wheat,180,2,Cash
1571,101570,2024-02-22,Wheat,180,2,Cash
1572,101571,2024-02-22,Dal,80,1,UPI
1573,101572,2024-02-22,Sugar,80,2,UPI
1574,101573,2024-02-22,Shampoo,120,3,UPI
1575,101574,2024-02-22,Coffee,70,1,UPI
1576,101575,2024-02-23,Biscuits,60,2,UPI
1577,101576,2024-02-23,Rice,120,2,Cash
1578,101577,2024-02-23,Tea,150,3,Cash
1579,101578,2024-02-23,Oil,150,1,UPI
1580,101579,2024-02-23,Rice,60,1,Cash
1581,101580,2024-02-23,Sugar,40,1,UPI
1582,101581,2024-02-23,Milk,75,3,Cash
1583,101582,2024-02-23,Shampoo,40,1,Cash
1584,101583,2024-02-23,Biscuits,90,3,Cash
1585,101584,2024-02-23,Tea,100,2,Cash
1586,101585,2024-02-23,Rice,120,2,UPI
1587,101586,2024-02-23,Biscuits,30,1,UPI
1588,101587,2024-02-23,Dal,160,2,UPI
1589,101588,2024-02-23,Biscuits,60,2,Cash
1590,101589,2024-02-24,Tea,100,2,Cash
1591,101590,2024-02-24,Shampoo,80,2,Cash
1592,101591,2024-02-24,Tea,100,2,Cash
1593,101592,2024-02-24,Wheat,180,2,UPI
1594,101593,2024-02-24,Tea,50,1,UPI
1595,101594,2024-02-24,Tea,150,3,UPI
1596,101595,2024-02-24,Sugar,40,1,Cash
1597,101596,2024-02-24,Coffee,70,1,UPI
1598,101597,2024-02-24,Sugar,120,3,UPI
1599,101598,2024-02-24,Milk,25,1,UPI
1600,101599,2024-02-24,Coffee,140,2,Cash
1601,101600,2024-02-24,Wheat,90,1,Cash
1602,101601,2024-02-25,Coffee,210,3,UPI
1603,101602,2024-02-25,Tea,100,2,Cash
1604,101603,2024-02-25,Rice,60,1,UPI
1605,101604,2024-02-25,Dal,160,2,UPI
1606,101605,2024-02-25,Wheat,90,1,Cash
1607,101606,2024-02-25,Oil,450,3,UPI
1608,101607,2024-02-25,Tea,50,1,Cash
1609,101608,2024-02-25,Biscuits,90,3,Cash
1610,101609,2024-02-25,Coffee,70,1,Cash
1611,101610,2024-02-25,Shampoo,80,2,Cash
1612,101611,2024-02-25,Milk,25,1,UPI
1613,101612,2024-02-25,Dal,160,2,Cash
1614,101613,2024-02-25,Wheat,270,3,UPI
1615,101614,2024-02-25,Milk,50,2,Cash
1616,101615,2024-02-25,Sugar,80,2,Cash
1617,101616,2024-02-25,Wheat,180,2,Cash
1618,101617,2024-02-25,Tea,150,3,Cash
1619,101618,2024-02-26,Tea,100,2,UPI
1620,101619,2024-02-26,Rice,120,2,UPI
1621,101620,2024-02-26,Biscuits,30,1,Cash
1622,101621,2024-02-26,Oil,300,2,Cash
1623,101622,2024-02-26,Dal,80,1,Cash
1624,101623,2024-02-26,Coffee,210,3,UPI
1625,101624,2024-02-26,Coffee,140,2,Cash
1626,101625,2024-02-26,Shampoo,120,3,UPI
1627,101626,2024-02-26,Rice,120,2,Cash
1628,101627,2024-02-26,Wheat,180,2,UPI
1629,101628,2024-02-26,Biscuits,90,3,UPI
1630,101629,2024-02-26,Shampoo,40,1,UPI
1631,101630,2024-02-26,Tea,100,2,UPI
1632,101631,2024-02-26,Dal,80,1,UPI
1633,101632,2024-02-26,Dal,160,2,Cash
1634,101633,2024-02-26,Wheat,180,2,UPI
1635,101634,2024-02-26,Coffee,70,1,Cash
1636,101635,2024-02-26,Rice,60,1,UPI
1637,101636,2024-02-26,Oil,150,1,Cash
1638,101637,2024-02-26,Sugar,120,3,Cash
1639,101638,2024-02-26,Milk,75,3,Cash
1640,101639,2024-02-26,Coffee,70,1,Cash
1641,101640,2024-02-26,Tea,50,1,UPI
1642,101641,2024-02-26,Sugar,120,3,UPI
1643,101642,2024-02-26,Oil,450,3,UPI
1644,101643,2024-02-26,Dal,160,2,Cash
1645,101644,2024-02-26,Sugar,40,1,Cash
1646,101645,2024-02-27,Shampoo,80,2,UPI
1647,101646,2024-02-27,Rice,120,2,Cash
1648,101647,2024-02-27,Shampoo,120,3,UPI
1649,101648,2024-02-27,Oil,150,1,Cash
1650,101649,2024-02-27,Biscuits,90,3,Cash
1651,101650,2024-02-27,Dal,80,1,UPI
1652,101651,2024-02-27,Oil,450,3,UPI
1653,101652,2024-02-27,Wheat,180,2,UPI
1654,101653,2024-02-27,Biscuits,30,1,Cash
1655,101654,2024-02-27,Biscuits,90,3,Cash
1656,101655,2024-02-27,Tea,150,3,UPI
1657,101656,2024-02-27,Oil,450,3,UPI
1658,101657,2024-02-27,Oil,450,3,UPI
1659,101658,2024-02-27,Dal,160,2,UPI
1660,101659,2024-02-27,Coffee,140,2,Cash
1661,101660,2024-02-27,Wheat,270,3,Cash
1662,101661,2024-02-27,Tea,100,2,UPI
1663,101662,2024-02-27,Rice,60,1,Cash
1664,101663,2024-02-27,Rice,180,3,Cash
1665,101664,2024-02-27,Sugar,120,3,UPI
1666,101665,2024-02-27,Wheat,90,1,Cash
1667,101666,2024-02-27,Tea,150,3,UPI
1668,101667,2024-02-27,Milk,75,3,UPI
1669,101668,2024-02-27,Rice,60,1,Cash
1670,101669,2024-02-27,Biscuits,90,3,UPI
1671,101670,2024-02-27,Biscuits,30,1,UPI
1672,101671,2024-02-27,Rice,120,2,Cash
1673,101672,2024-02-27,Biscuits,60,2,UPI
1674,101673,2024-02-27,Biscuits,60,2,UPI
1675,101674,2024-02-27,Wheat,270,3,Cash
1676,101675,2024-02-27,Tea,50,1,Cash
1677,101676,2024-02-27,Shampoo,120,3,Cash
1678,101677,2024-02-28,Biscuits,90,3,UPI
1679,101678,2024-02-28,Rice,120,2,Cash
1680,101679,2024-02-28,Oil,300,2,UPI
1681,101680,2024-02-28,Dal,240,3,Cash
1682,101681,2024-02-28,Shampoo,120,3,Cash
1683,101682,2024-02-28,Tea,150,3,UPI
1684,101683,2024-02-28,Oil,150,1,Cash
1685,101684,2024-02-28,Dal,80,1,UPI
1686,101685,2024-02-28,Wheat,180,2,Cash
1687,101686,2024-02-28,Milk,75,3,Cash
1688,101687,2024-02-28,Biscuits,60,2,UPI
1689,101688,2024-02-28,Tea,50,1,Cash
1690,101689,2024-02-28,Dal,80,1,UPI
1691,101690,2024-02-28,Wheat,270,3,UPI
1692,101691,2024-02-28,Rice,120,2,Cash
1693,101692,2024-02-28,Coffee,210,3,UPI
1694,101693,2024-02-28,Shampoo,120,3,Cash
1695,101694,2024-02-28,Dal,80,1,Cash
1696,101695,2024-02-28,Milk,50,2,UPI
1697,101696,2024-02-28,Wheat,90,1,UPI
1698,101697,2024-02-28,Biscuits,60,2,UPI
1699,101698,2024-02-28,Coffee,140,2,UPI
1700,101699,2024-02-28,Milk,25,1,UPI
1701,101700,2024-02-28,Biscuits,90,3,Cash
1702,101701,2024-02-28,Coffee,70,1,Cash
1703,101702,2024-02-28,Wheat,270,3,UPI
1704,101703,2024-02-28,Coffee,70,1,UPI
1705,101704,2024-02-28,Dal,80,1,Cash
1706,101705,2024-02-28,Coffee,70,1,UPI
1707,101706,2024-02-28,Dal,160,2,UPI
1708,101707,2024-02-28,Milk,75,3,UPI
1709,101708,2024-02-28,Oil,300,2,UPI
1710,101709,2024-02-28,Sugar,40,1,Cash
1711,101710,2024-02-28,Rice,180,3,Cash
1712,101711,2024-02-28,Shampoo,120,3,Cash
1713,101712,2024-02-28,Sugar,80,2,Cash
1714,101713,2024-02-28,Dal,160,2,Cash
1715,101714,2024-02-28,Coffee,210,3,Cash
1716,101715,2024-02-28,Sugar,40,1,UPI
1717,101716,2024-02-28,Sugar,80,2,UPI
1718,101717,2024-02-28,Sugar,120,3,Cash
1719,101718,2024-02-28,Dal,160,2,UPI
1720,101719,2024-02-28,Shampoo,120,3,UPI
1721,101720,2024-02-28,Sugar,120,3,UPI
1722,101721,2024-02-29,Biscuits,60,2,UPI
1723,101722,2024-02-29,Wheat,90,1,UPI
1724,101723,2024-02-29,Milk,50,2,Cash
1725,101724,2024-02-29,Wheat,90,1,Cash
1726,101725,2024-02-29,Milk,75,3,UPI
1727,101726,2024-02-29,Dal,80,1,Cash
1728,101727,2024-02-29,Biscuits,90,3,UPI
1729,101728,2024-02-29,Tea,100,2,UPI
1730,101729,2024-02-29,Sugar,120,3,Cash
1731,101730,2024-02-29,Coffee,140,2,Cash
1732,101731,2024-02-29,Oil,300,2,UPI
1733,101732,2024-02-29,Dal,80,1,Cash
1734,101733,2024-02-29,Tea,100,2,UPI
1735,101734,2024-02-29,Biscuits,60,2,UPI
1736,101735,2024-02-29,Oil,150,1,UPI
1737,101736,2024-02-29,Dal,80,1,Cash
1738,101737,2024-02-29,Dal,160,2,Cash
1739,101738,2024-02-29,Milk,25,1,Cash
1740,101739,2024-02-29,Sugar,120,3,Cash
1741,101740,2024-02-29,Biscuits,60,2,UPI
1742,101741,2024-02-29,Wheat,90,1,Cash
1743,101742,2024-02-29,Oil,150,1,UPI
1744,101743,2024-02-29,Dal,160,2,UPI
1745,101744,2024-02-29,Milk,75,3,Cash
1746,101745,2024-02-29,Dal,160,2,UPI
1747,101746,2024-02-29,Wheat,90,1,Cash
1748,101747,2024-02-29,Rice,60,1,Cash
1749,101748,2024-03-01,Tea,50,1,Cash
1750,101749,2024-03-01,Rice,180,3,Cash
1751,101750,2024-03-01,Sugar,80,2,Cash
1752,101751,2024-03-01,Rice,60,1,Cash
1753,101752,2024-03-01,Oil,150,1,UPI
1754,101753,2024-03-01,Coffee,210,3,UPI
1755,101754,2024-03-01,Dal,160,2,Cash
1756,101755,2024-03-01,Oil,300,2,UPI
1757,101756,2024-03-01,Tea,150,3,UPI
1758,101757,2024-03-01,Tea,150,3,UPI
1759,101758,2024-03-01,Biscuits,60,2,UPI
1760,101759,2024-03-01,Coffee,140,2,Cash
1761,101760,2024-03-01,Milk,25,1,Cash
1762,101761,2024-03-01,Dal,80,1,Cash
1763,101762,2024-03-01,Dal,160,2,UPI
1764,101763,2024-03-01,Shampoo,80,2,UPI
1765,101764,2024-03-01,Dal,240,3,UPI
1766,101765,2024-03-01,Milk,75,3,Cash
1767,101766,2024-03-01,Wheat,270,3,Cash
1768,101767,2024-03-01,Milk,75,3,Cash
1769,101768,2024-03-01,Biscuits,30,1,UPI
1770,101769,2024-03-01,Milk,50,2,Cash
1771,101770,2024-03-01,Rice,60,1,UPI
1772,101771,2024-03-01,Sugar,40,1,UPI
1773,101772,2024-03-01,Tea,150,3,UPI
1774,101773,2024-03-01,Coffee,140,2,Cash
1775,101774,2024-03-02,Coffee,210,3,UPI
1776,101775,2024-03-02,Shampoo,40,1,Cash
1777,101776,2024-03-02,Oil,450,3,UPI
1778,101777,2024-03-02,Dal,160,2,Cash
1779,101778,2024-03-02,Wheat,90,1,Cash
1780,101779,2024-03-02,Dal,160,2,Cash
1781,101780,2024-03-02,Rice,60,1,UPI
1782,101781,2024-03-02,Oil,150,1,Cash
1783,101782,2024-03-02,Sugar,40,1,UPI
1784,101783,2024-03-02,Wheat,180,2,Cash
1785,101784,2024-03-02,Shampoo,40,1,Cash
1786,101785,2024-03-02,Sugar,80,2,UPI
1787,101786,2024-03-02,Tea,50,1,UPI
1788,101787,2024-03-02,Biscuits,30,1,Cash
1789,101788,2024-03-02,Rice,60,1,UPI
1790,101789,2024-03-02,Sugar,120,3,Cash
1791,101790,2024-03-02,Shampoo,120,3,UPI
1792,101791,2024-03-02,Rice,180,3,UPI
1793,101792,2024-03-02,Coffee,140,2,UPI
1794,101793,2024-03-02,Tea,50,1,UPI
1795,101794,2024-03-02,Oil,450,3,UPI
1796,101795,2024-03-02,Dal,80,1,UPI
1797,101796,2024-03-02,Oil,300,2,UPI
1798,101797,2024-03-02,Coffee,210,3,Cash
1799,101798,2024-03-02,Dal,80,1,Cash
1800,101799,2024-03-02,Dal,80,1,UPI
1801,101800,2024-03-03,Dal,160,2,Cash
1802,101801,2024-03-03,Tea,100,2,UPI
1803,101802,2024-03-03,Sugar,80,2,Cash
1804,101803,2024-03-03,Rice,180,3,Cash
1805,101804,2024-03-03,Oil,150,1,UPI
1806,101805,2024-03-03,Biscuits,60,2,Cash
1807,101806,2024-03-03,Tea,150,3,Cash
1808,101807,2024-03-03,Wheat,90,1,Cash
1809,101808,2024-03-03,Dal,240,3,UPI
1810,101809,2024-03-03,Sugar,80,2,Cash
1811,101810,2024-03-03,Shampoo,40,1,UPI
1812,101811,2024-03-03,Rice,60,1,Cash
1813,101812,2024-03-03,Tea,150,3,Cash
1814,101813,2024-03-03,Wheat,270,3,Cash
1815,101814,2024-03-03,Rice,180,3,UPI
1816,101815,2024-03-03,Wheat,90,1,Cash
1817,101816,2024-03-03,Coffee,210,3,Cash
1818,101817,2024-03-03,Shampoo,120,3,Cash
1819,101818,2024-03-03,Shampoo,80,2,UPI
1820,101819,2024-03-03,Rice,120,2,UPI
1821,101820,2024-03-03,Milk,50,2,UPI
1822,101821,2024-03-03,Biscuits,90,3,Cash
1823,101822,2024-03-03,Milk,75,3,Cash
1824,101823,2024-03-03,Tea,100,2,UPI
1825,101824,2024-03-03,Oil,300,2,UPI
1826,101825,2024-03-03,Biscuits,30,1,Cash
1827,101826,2024-03-03,Wheat,270,3,UPI
1828,101827,2024-03-03,Oil,450,3,UPI
1829,101828,2024-03-03,Rice,60,1,UPI
1830,101829,2024-03-04,Wheat,180,2,Cash
1831,101830,2024-03-04,Wheat,180,2,UPI
1832,101831,2024-03-04,Shampoo,120,3,UPI
1833,101832,2024-03-04,Dal,240,3,UPI
1834,101833,2024-03-04,Sugar,40,1,UPI
1835,101834,2024-03-04,Biscuits,60,2,Cash
1836,101835,2024-03-04,Sugar,80,2,Cash
1837,101836,2024-03-04,Rice,120,2,Cash
1838,101837,2024-03-04,Milk,50,2,UPI
1839,101838,2024-03-04,Milk,75,3,Cash
1840,101839,2024-03-04,Tea,100,2,Cash
1841,101840,2024-03-04,Dal,240,3,UPI
1842,101841,2024-03-04,Biscuits,30,1,UPI
1843,101842,2024-03-04,Shampoo,120,3,Cash
1844,101843,2024-03-04,Wheat,270,3,Cash
1845,101844,2024-03-04,Sugar,40,1,UPI
1846,101845,2024-03-04,Rice,120,2,Cash
1847,101846,2024-03-04,Milk,75,3,Cash
1848,101847,2024-03-04,Wheat,180,2,Cash
1849,101848,2024-03-04,Oil,450,3,UPI
1850,101849,2024-03-04,Tea,150,3,UPI
1851,101850,2024-03-04,Coffee,140,2,Cash
1852,101851,2024-03-04,Rice,180,3,UPI
1853,101852,2024-03-04,Tea,100,2,UPI
1854,101853,2024-03-04,Coffee,140,2,Cash
1855,101854,2024-03-05,Sugar,80,2,Cash
1856,101855,2024-03-05,Rice,60,1,UPI
1857,101856,2024-03-05,Coffee,140,2,UPI
1858,101857,2024-03-05,Oil,150,1,Cash
1859,101858,2024-03-05,Biscuits,30,1,UPI
1860,101859,2024-03-05,Wheat,180,2,UPI
1861,101860,2024-03-05,Shampoo,80,2,UPI
1862,101861,2024-03-05,Coffee,70,1,Cash
1863,101862,2024-03-05,Coffee,70,1,UPI
1864,101863,2024-03-05,Sugar,80,2,Cash
1865,101864,2024-03-05,Biscuits,60,2,Cash
1866,101865,2024-03-05,Oil,300,2,UPI
1867,101866,2024-03-05,Tea,50,1,UPI
1868,101867,2024-03-05,Oil,450,3,UPI
1869,101868,2024-03-05,Tea,100,2,UPI
1870,101869,2024-03-05,Rice,120,2,UPI
1871,101870,2024-03-05,Shampoo,120,3,Cash
1872,101871,2024-03-05,Oil,300,2,UPI
1873,101872,2024-03-05,Milk,75,3,Cash
1874,101873,2024-03-05,Wheat,180,2,UPI
1875,101874,2024-03-05,Biscuits,90,3,UPI
1876,101875,2024-03-05,Shampoo,80,2,Cash
1877,101876,2024-03-05,Tea,150,3,Cash
1878,101877,2024-03-05,Sugar,120,3,UPI
1879,101878,2024-03-05,Coffee,140,2,Cash
1880,101879,2024-03-05,Shampoo,40,1,UPI
1881,101880,2024-03-05,Wheat,90,1,UPI
1882,101881,2024-03-05,Coffee,210,3,UPI
1883,101882,2024-03-05,Wheat,180,2,Cash
1884,101883,2024-03-05,Dal,160,2,UPI
1885,101884,2024-03-05,Biscuits,90,3,UPI
1886,101885,2024-03-05,Dal,240,3,Cash
1887,101886,2024-03-05,Tea,150,3,UPI
1888,101887,2024-03-05,Milk,50,2,UPI
1889,101888,2024-03-05,Milk,75,3,UPI
1890,101889,2024-03-05,Milk,75,3,Cash
1891,101890,2024-03-05,Sugar,120,3,Cash
1892,101891,2024-03-05,Oil,150,1,UPI
1893,101892,2024-03-05,Coffee,210,3,Cash
1894,101893,2024-03-06,Tea,100,2,Cash
1895,101894,2024-03-06,Dal,160,2,Cash
1896,101895,2024-03-06,Sugar,120,3,UPI
1897,101896,2024-03-06,Dal,80,1,UPI
1898,101897,2024-03-06,Wheat,180,2,UPI
1899,101898,2024-03-06,Rice,120,2,Cash
1900,101899,2024-03-06,Tea,50,1,Cash
1901,101900,2024-03-06,Milk,75,3,UPI
1902,101901,2024-03-06,Shampoo,120,3,UPI
1903,101902,2024-03-06,Wheat,90,1,UPI
1904,101903,2024-03-06,Rice,120,2,UPI
1905,101904,2024-03-06,Sugar,120,3,Cash
1906,101905,2024-03-06,Dal,160,2,Cash
1907,101906,2024-03-06,Milk,25,1,Cash
1908,101907,2024-03-07,Wheat,270,3,Cash
1909,101908,2024-03-07,Tea,150,3,UPI
1910,101909,2024-03-07,Coffee,140,2,Cash
1911,101910,2024-03-07,Milk,50,2,UPI
1912,101911,2024-03-07,Oil,450,3,Cash
1913,101912,2024-03-07,Coffee,140,2,UPI
1914,101913,2024-03-07,Wheat,90,1,UPI
1915,101914,2024-03-07,Shampoo,80,2,UPI
1916,101915,2024-03-07,Oil,450,3,Cash
1917,101916,2024-03-07,Oil,450,3,Cash
1918,101917,2024-03-07,Milk,25,1,UPI
1919,101918,2024-03-07,Rice,180,3,UPI
1920,101919,2024-03-07,Oil,150,1,Cash
1921,101920,2024-03-07,Dal,240,3,Cash
1922,101921,2024-03-07,Sugar,40,1,Cash
1923,101922,2024-03-07,Wheat,180,2,Cash
1924,101923,2024-03-07,Tea,100,2,Cash
1925,101924,2024-03-07,Milk,25,1,UPI
1926,101925,2024-03-07,Oil,300,2,Cash
1927,101926,2024-03-07,Oil,300,2,Cash
1928,101927,2024-03-07,Milk,75,3,Cash
1929,101928,2024-03-07,Rice,60,1,UPI
1930,101929,2024-03-07,Biscuits,90,3,UPI
1931,101930,2024-03-07,Sugar,40,1,Cash
1932,101931,2024-03-08,Shampoo,120,3,UPI
1933,101932,2024-03-08,Biscuits,90,3,UPI
1934,101933,2024-03-08,Sugar,80,2,Cash
1935,101934,2024-03-08,Milk,50,2,Cash
1936,101935,2024-03-08,Rice,120,2,UPI
1937,101936,2024-03-08,Sugar,120,3,UPI
1938,101937,2024-03-08,Oil,300,2,UPI
1939,101938,2024-03-08,Dal,160,2,Cash
1940,101939,2024-03-08,Shampoo,120,3,UPI
1941,101940,2024-03-08,Dal,240,3,Cash
1942,101941,2024-03-08,Wheat,180,2,Cash
1943,101942,2024-03-08,Tea,50,1,Cash
1944,101943,2024-03-08,Shampoo,80,2,Cash
1945,101944,2024-03-08,Biscuits,60,2,Cash
1946,101945,2024-03-08,Coffee,210,3,Cash
1947,101946,2024-03-08,Biscuits,90,3,UPI
1948,101947,2024-03-08,Oil,300,2,Cash
1949,101948,2024-03-08,Shampoo,40,1,UPI
1950,101949,2024-03-08,Coffee,140,2,UPI
1951,101950,2024-03-08,Tea,150,3,Cash
1952,101951,2024-03-08,Oil,300,2,UPI
1953,101952,2024-03-08,Biscuits,90,3,UPI
1954,101953,2024-03-08,Dal,80,1,Cash
1955,101954,2024-03-08,Oil,150,1,Cash
1956,101955,2024-03-08,Milk,50,2,UPI
1957,101956,2024-03-08,Coffee,210,3,UPI
1958,101957,2024-03-08,Sugar,80,2,Cash
1959,101958,2024-03-08,Tea,50,1,Cash
1960,101959,2024-03-08,Tea,50,1,UPI
1961,101960,2024-03-08,Dal,240,3,Cash
1962,101961,2024-03-08,Dal,160,2,UPI
1963,101962,2024-03-08,Rice,60,1,Cash
1964,101963,2024-03-08,Tea,150,3,UPI
1965,101964,2024-03-08,Milk,50,2,Cash
1966,101965,2024-03-08,Rice,180,3,Cash
1967,101966,2024-03-08,Biscuits,60,2,Cash
1968,101967,2024-03-08,Oil,150,1,UPI
1969,101968,2024-03-08,Oil,150,1,UPI
1970,101969,2024-03-08,Biscuits,90,3,UPI
1971,101970,2024-03-08,Biscuits,60,2,Cash
1972,101971,2024-03-08,Tea,50,1,UPI
1973,101972,2024-03-09,Tea,50,1,Cash
1974,101973,2024-03-09,Wheat,270,3,UPI
1975,101974,2024-03-09,Coffee,70,1,Cash
1976,101975,2024-03-09,Tea,50,1,UPI
1977,101976,2024-03-09,Tea,150,3,UPI
1978,101977,2024-03-09,Dal,240,3,UPI
1979,101978,2024-03-09,Milk,25,1,UPI
1980,101979,2024-03-09,Biscuits,30,1,UPI
1981,101980,2024-03-09,Rice,120,2,UPI
1982,101981,2024-03-09,Sugar,80,2,Cash
1983,101982,2024-03-09,Coffee,70,1,Cash
1984,101983,2024-03-09,Wheat,90,1,UPI
1985,101984,2024-03-09,Rice,60,1,UPI
1986,101985,2024-03-09,Rice,120,2,UPI
1987,101986,2024-03-09,Tea,50,1,Cash
1988,101987,2024-03-09,Coffee,140,2,UPI
1989,101988,2024-03-09,Biscuits,60,2,Cash
1990,101989,2024-03-09,Dal,80,1,UPI
1991,101990,2024-03-09,Rice,120,2,UPI
1992,101991,2024-03-09,Tea,50,1,Cash
1993,101992,2024-03-09,Wheat,270,3,Cash
1994,101993,2024-03-09,Oil,450,3,Cash
1995,101994,2024-03-09,Biscuits,90,3,UPI
1996,101995,2024-03-09,Coffee,140,2,Cash
1997,101996,2024-03-09,Tea,50,1,UPI
1998,101997,2024-03-09,Coffee,70,1,UPI
1999,101998,2024-03-09,Sugar,40,1,Cash
2000,101999,2024-03-09,Sugar,80,2,Cash
2001,102000,2024-03-09,Biscuits,60,2,Cash
2002,102001,2024-03-09,Shampoo,80,2,Cash
2003,102002,2024-03-09,Wheat,270,3,Cash
2004,102003,2024-03-09,Milk,50,2,UPI
2005,102004,2024-03-09,Oil,300,2,Cash
2006,102005,2024-03-09,Dal,80,1,Cash
2007,102006,2024-03-09,Wheat,180,2,Cash
2008,102007,2024-03-09,Wheat,90,1,UPI
2009,102008,2024-03-09,Milk,50,2,UPI
2010,102009,2024-03-09,Wheat,270,3,Cash
2011,102010,2024-03-09,Milk,25,1,Cash
2012,102011,2024-03-09,Sugar,80,2,UPI
2013,102012,2024-03-09,Tea,150,3,UPI
2014,102013,2024-03-09,Coffee,210,3,UPI
2015,102014,2024-03-10,Coffee,140,2,Cash
2016,102015,2024-03-10,Wheat,270,3,Cash
2017,102016,2024-03-10,Milk,25,1,Cash
2018,102017,2024-03-10,Dal,160,2,UPI
2019,102018,2024-03-10,Dal,160,2,UPI
2020,102019,2024-03-10,Wheat,270,3,UPI
2021,102020,2024-03-10,Milk,75,3,UPI
2022,102021,2024-03-10,Shampoo,80,2,UPI
2023,102022,2024-03-10,Biscuits,90,3,UPI
2024,102023,2024-03-10,Shampoo,120,3,UPI
2025,102024,2024-03-10,Biscuits,30,1,Cash
2026,102025,2024-03-10,Biscuits,60,2,UPI
2027,102026,2024-03-10,Shampoo,80,2,Cash
2028,102027,2024-03-10,Rice,120,2,UPI
2029,102028,2024-03-10,Coffee,140,2,Cash
2030,102029,2024-03-10,Rice,120,2,UPI
2031,102030,2024-03-10,Dal,160,2,UPI
2032,102031,2024-03-10,Coffee,210,3,Cash
2033,102032,2024-03-10,Milk,75,3,Cash
2034,102033,2024-03-10,Tea,50,1,UPI
2035,102034,2024-03-10,Dal,240,3,Cash
2036,102035,2024-03-10,Wheat,90,1,UPI
2037,102036,2024-03-10,Rice,60,1,UPI
2038,102037,2024-03-10,Tea,100,2,UPI
2039,102038,2024-03-10,Rice,120,2,Cash
2040,102039,2024-03-10,Wheat,90,1,Cash
2041,102040,2024-03-10,Milk,25,1,Cash
2042,102041,2024-03-10,Sugar,120,3,UPI
2043,102042,2024-03-10,Tea,150,3,UPI
2044,102043,2024-03-10,Milk,50,2,UPI
2045,102044,2024-03-10,Wheat,180,2,Cash
2046,102045,2024-03-10,Oil,450,3,UPI
2047,102046,2024-03-10,Rice,60,1,UPI
2048,102047,2024-03-10,Wheat,90,1,Cash
2049,102048,2024-03-11,Sugar,40,1,Cash
2050,102049,2024-03-11,Biscuits,30,1,UPI
2051,102050,2024-03-11,Milk,25,1,Cash
2052,102051,2024-03-11,Dal,160,2,Cash
2053,102052,2024-03-11,Biscuits,90,3,UPI
2054,102053,2024-03-11,Wheat,270,3,UPI
2055,102054,2024-03-11,Sugar,120,3,Cash
2056,102055,2024-03-11,Shampoo,120,3,Cash
2057,102056,2024-03-11,Rice,120,2,UPI
2058,102057,2024-03-11,Rice,60,1,Cash
2059,102058,2024-03-11,Biscuits,90,3,UPI
2060,102059,2024-03-11,Tea,100,2,UPI
2061,102060,2024-03-11,Oil,150,1,UPI
2062,102061,2024-03-11,Wheat,270,3,Cash
2063,102062,2024-03-11,Coffee,140,2,UPI
2064,102063,2024-03-11,Tea,100,2,UPI
2065,102064,2024-03-11,Rice,120,2,Cash
2066,102065,2024-03-11,Oil,150,1,Cash
2067,102066,2024-03-11,Coffee,210,3,Cash
2068,102067,2024-03-11,Biscuits,90,3,UPI
2069,102068,2024-03-11,Biscuits,90,3,UPI
2070,102069,2024-03-11,Rice,120,2,UPI
2071,102070,2024-03-11,Coffee,140,2,UPI
2072,102071,2024-03-11,Sugar,80,2,Cash
2073,102072,2024-03-11,Coffee,70,1,UPI
2074,102073,2024-03-11,Wheat,90,1,UPI
2075,102074,2024-03-11,Wheat,180,2,UPI
2076,102075,2024-03-11,Sugar,40,1,Cash
2077,102076,2024-03-11,Shampoo,80,2,UPI
2078,102077,2024-03-11,Wheat,180,2,Cash
2079,102078,2024-03-11,Sugar,40,1,Cash
2080,102079,2024-03-11,Dal,160,2,UPI
2081,102080,2024-03-11,Coffee,70,1,UPI
2082,102081,2024-03-11,Rice,120,2,Cash
2083,102082,2024-03-11,Shampoo,80,2,UPI
2084,102083,2024-03-11,Shampoo,80,2,UPI
2085,102084,2024-03-11,Coffee,210,3,UPI
2086,102085,2024-03-11,Biscuits,30,1,Cash
2087,102086,2024-03-11,Biscuits,60,2,UPI
2088,102087,2024-03-11,Rice,60,1,UPI
2089,102088,2024-03-11,Milk,50,2,UPI
2090,102089,2024-03-11,Biscuits,60,2,UPI
2091,102090,2024-03-12,Oil,450,3,UPI
2092,102091,2024-03-12,Tea,150,3,Cash
2093,102092,2024-03-12,Rice,180,3,Cash
